train_speed_kmh,distance_to_obstacle_km,environmental_condition,weather_alert,signal_quality_percent,severity_score,obstruction_type,alternative_route_available,communication_latency_ms,axle_balance,ahead_section_status,known_train_schedule,distance_from_station_km,sensor_type,time_to_obstacle_min,braking_distance_required_km,effective_distance_km,safe_stopping_possible,rule_label,label,label_noised
73.6,7.09,fog,False,97.1,6,signal_cable_theft,True,82,1.0391,OCCUPIED,True,8.17,axle_counter,5.78,1.192,7.088,True,reduce_speed,reduce_speed,False
128.8,5.55,clear,False,54.9,7,fallen_tree,False,1979,0.9814,CLEAR,False,18.19,accelerometer,2.59,3.318,5.479,True,reduce_speed,reduce_speed,False
104.7,11.86,heavy_rain,False,36.9,4,water_logging,True,448,,OCCUPIED,False,18.0,accelerometer,6.8,3.508,11.847,True,reduce_speed,reduce_speed,False
189.4,19.75,clear,False,80.9,3,cattle_crossing,True,1666,,OCCUPIED,True,8.67,track_circuit,6.26,7.174,19.662,True,proceed_with_caution,proceed_with_caution,False
189.8,5.95,clear,False,79.8,1,cattle_crossing,False,1104,,CLEAR,True,7.13,accelerometer,1.88,7.205,5.892,False,emergency_stop,emergency_stop,False
75.8,18.98,rain,True,46.9,10,landslide_debris,False,1102,,CLEAR,True,11.07,accelerometer,15.02,1.494,18.957,True,emergency_stop,emergency_stop,False
141.1,6.74,rain,False,52.5,6,water_logging,True,90,0.9656,CLEAR,True,18.61,track_circuit,2.87,5.176,6.736,True,reduce_speed,reduce_speed,False
143.9,14.14,fog,False,59.1,9,track_buckling,False,1982,1.009,CLEAR,True,5.24,axle_counter,5.9,4.556,14.061,True,emergency_stop,emergency_stop,False
132.2,7.76,fog,False,48.7,9,unknown_obstruction,True,1081,,OCCUPIED,True,21.92,track_circuit,3.52,3.845,7.72,True,emergency_stop,emergency_stop,False
64.3,1.88,flood,False,50.2,7,equipment_failure_ahead,False,1669,1.0877,OCCUPIED,False,6.75,axle_counter,1.75,1.406,1.85,True,reduce_speed,reduce_speed,False
146.4,18.74,flood,True,86.1,5,fallen_tree,True,1567,0.9177,CLEAR,True,21.07,track_circuit,7.68,7.287,18.676,True,reduce_speed,reduce_speed,False
168.9,3.45,rain,False,82.6,8,boulder,True,319,,OCCUPIED,False,4.32,vibration,1.23,7.417,3.435,False,reroute,reroute,False
98.5,18.9,clear,False,78.5,10,track_buckling,False,1898,0.9365,OCCUPIED,True,18.62,axle_counter,11.51,1.94,18.848,True,emergency_stop,emergency_stop,False
124.8,2.25,fog,False,78.1,2,cattle_crossing,False,1203,1.1774,CLEAR,True,14.25,axle_counter,1.08,3.427,2.208,False,emergency_stop,reduce_speed,True
63.0,5.49,flood,False,66.5,9,unknown_obstruction,False,411,1.0656,CLEAR,True,16.71,track_circuit,5.23,1.349,5.483,True,emergency_stop,emergency_stop,False
189.3,18.43,clear,False,54.6,3,cattle_crossing,True,1183,0.9934,CLEAR,True,24.37,vibration,5.84,7.167,18.368,True,reduce_speed,reduce_speed,False
62.0,13.24,rain,False,80.4,7,landslide_debris,True,1252,1.0136,OCCUPIED,True,1.79,axle_counter,12.81,0.999,13.218,True,reroute,reroute,False
77.3,3.95,clear,False,38.1,8,landslide_debris,False,1323,0.9773,OCCUPIED,True,4.15,axle_counter,3.07,1.195,3.922,True,reduce_speed,reduce_speed,False
91.3,11.92,clear,False,39.9,10,track_buckling,True,677,1.0208,CLEAR,False,2.44,track_circuit,7.83,1.667,11.903,True,emergency_stop,emergency_stop,False
173.0,3.77,fog,False,38.8,3,environmental_false_positive,False,1885,0.9558,CLEAR,True,13.23,track_circuit,1.31,6.584,3.679,False,emergency_stop,emergency_stop,False
153.6,17.51,clear,False,81.3,7,signal_cable_theft,True,512,1.0425,CLEAR,True,20.17,axle_counter,6.84,4.719,17.488,True,reduce_speed,reduce_speed,False
46.1,1.19,heavy_rain,True,71.4,3,cattle_crossing,True,1009,1.0109,CLEAR,True,1.84,accelerometer,1.55,0.68,1.177,True,reduce_speed,reduce_speed,False
73.5,10.69,heavy_rain,False,61.5,7,fallen_tree,True,1686,0.9406,CLEAR,False,19.6,track_circuit,8.73,1.729,10.656,True,reduce_speed,reduce_speed,False
161.3,1.46,heavy_rain,True,63.3,8,unknown_obstruction,True,200,,CLEAR,True,11.11,vibration,0.54,8.326,1.451,False,reroute,reroute,False
107.6,13.96,clear,False,87.9,5,stranded_vehicle,False,837,,CLEAR,True,23.57,track_circuit,7.78,2.316,13.935,True,reduce_speed,reduce_speed,False
49.1,18.73,clear,False,38.5,4,environmental_false_positive,True,985,0.957,CLEAR,False,9.88,vibration,22.89,0.482,18.717,True,reduce_speed,reduce_speed,False
194.4,16.66,fog,False,56.8,6,unknown_obstruction,False,1557,,OCCUPIED,True,24.62,track_circuit,5.14,8.314,16.576,True,reduce_speed,reduce_speed,False
68.4,7.56,heavy_rain,False,83.2,4,cattle_crossing,True,1586,1.0307,CLEAR,True,14.13,axle_counter,6.63,1.497,7.53,True,proceed_with_caution,proceed_with_caution,False
124.1,4.89,rain,False,76.0,9,unknown_obstruction,True,1604,1.0654,OCCUPIED,True,24.75,track_circuit,2.36,4.004,4.835,True,emergency_stop,emergency_stop,False
83.5,2.6,snow,False,60.5,8,fallen_tree,True,749,0.9915,OCCUPIED,True,15.98,track_circuit,1.87,2.649,2.583,False,reroute,reroute,False
159.3,17.5,clear,False,45.7,6,signal_cable_theft,True,1009,1.0558,CLEAR,True,8.99,track_circuit,6.59,5.075,17.455,True,reduce_speed,reduce_speed,False
165.4,1.81,snow,True,96.3,10,landslide_debris,True,102,,CLEAR,True,20.18,track_circuit,0.66,10.396,1.805,False,reroute,reroute,False
106.6,12.65,clear,False,58.6,1,cattle_crossing,True,1655,1.0782,CLEAR,False,12.43,axle_counter,7.12,2.273,12.601,True,reduce_speed,reduce_speed,False
147.1,7.47,clear,False,91.4,9,track_buckling,True,641,1.025,CLEAR,True,8.07,accelerometer,3.05,4.328,7.444,True,emergency_stop,emergency_stop,False
185.9,19.92,rain,True,84.4,8,landslide_debris,True,961,,OCCUPIED,True,12.22,axle_counter,6.43,8.985,19.87,True,reroute,reroute,False
171.3,10.27,clear,False,90.3,8,landslide_debris,True,1380,1.0535,CLEAR,True,21.86,accelerometer,3.6,5.869,10.204,True,reroute,reroute,False
109.3,11.07,clear,False,31.2,4,fallen_tree,True,1565,0.9885,CLEAR,True,18.44,axle_counter,6.08,2.389,11.022,True,reduce_speed,reduce_speed,False
113.4,18.37,clear,False,63.4,9,broken_rail,True,217,,CLEAR,True,4.76,track_circuit,9.72,2.572,18.363,True,emergency_stop,emergency_stop,False
182.5,19.4,clear,False,48.2,5,water_logging,True,1546,0.9623,CLEAR,True,21.05,track_circuit,6.38,6.661,19.322,True,reduce_speed,reduce_speed,False
50.3,11.76,heavy_rain,True,49.2,4,fallen_tree,True,783,,CLEAR,False,11.07,axle_counter,14.03,0.81,11.749,True,reduce_speed,reduce_speed,False
48.5,15.96,clear,False,48.9,6,equipment_failure_ahead,False,865,0.9579,CLEAR,True,2.53,track_circuit,19.74,0.47,15.948,True,reduce_speed,reduce_speed,False
76.9,12.77,fog,False,57.3,7,unknown_obstruction,True,309,,CLEAR,False,4.11,accelerometer,9.96,1.301,12.763,True,reduce_speed,reduce_speed,False
173.3,8.66,heavy_rain,True,58.7,7,boulder,False,1448,0.9648,CLEAR,True,2.12,vibration,3.0,9.611,8.59,False,emergency_stop,emergency_stop,False
68.7,1.33,clear,False,74.4,5,water_logging,True,978,0.938,CLEAR,True,17.08,axle_counter,1.16,0.944,1.311,True,reduce_speed,reduce_speed,False
89.2,14.41,clear,False,51.0,4,signal_cable_theft,True,252,,CLEAR,True,6.81,axle_counter,9.69,1.591,14.404,True,reduce_speed,reduce_speed,False
142.5,14.07,heavy_rain,True,49.1,4,sensor_miscount,False,326,0.9361,CLEAR,True,2.86,track_circuit,5.92,6.498,14.057,True,reduce_speed,reduce_speed,False
73.6,2.51,heavy_rain,False,55.2,8,stranded_vehicle,True,1457,,CLEAR,False,9.46,axle_counter,2.05,1.733,2.48,True,reroute,reroute,False
92.0,4.76,rain,False,78.1,3,sensor_miscount,True,262,,CLEAR,True,21.74,track_circuit,3.1,2.201,4.753,True,proceed_with_caution,proceed_with_caution,False
117.4,14.7,heavy_rain,True,30.0,7,boulder,False,1066,1.1087,OCCUPIED,True,15.9,track_circuit,7.51,4.41,14.665,True,reduce_speed,proceed_with_caution,True
80.4,3.16,clear,False,82.3,7,stranded_vehicle,False,1411,0.9585,CLEAR,True,12.41,track_circuit,2.36,1.293,3.128,True,reduce_speed,reduce_speed,False
198.8,13.88,clear,False,53.7,2,sensor_miscount,False,1829,0.9171,CLEAR,True,18.46,track_circuit,4.19,7.904,13.779,True,reduce_speed,reduce_speed,False
70.3,14.42,fog,True,70.3,4,signal_cable_theft,True,358,,CLEAR,True,2.36,vibration,12.31,1.087,14.413,True,reduce_speed,reduce_speed,False
176.7,7.2,clear,False,83.3,4,environmental_false_positive,True,627,0.9484,OCCUPIED,False,22.13,track_circuit,2.44,6.245,7.169,True,proceed_with_caution,proceed_with_caution,False
117.9,5.31,fog,False,65.8,7,landslide_debris,True,352,,CLEAR,False,4.85,track_circuit,2.7,3.058,5.298,True,reroute,reroute,False
65.0,7.59,rain,False,75.3,9,boulder,False,1766,,CLEAR,False,1.02,accelerometer,7.01,1.099,7.558,True,emergency_stop,emergency_stop,False
63.4,7.31,fog,False,94.4,9,landslide_debris,True,1206,,CLEAR,True,9.38,accelerometer,6.92,0.884,7.289,True,emergency_stop,emergency_stop,False
122.5,12.22,rain,True,32.1,7,track_buckling,False,1968,,OCCUPIED,True,1.93,axle_counter,5.99,3.902,12.153,True,reduce_speed,reduce_speed,False
99.8,14.93,clear,False,54.5,7,landslide_debris,False,135,1.1112,CLEAR,True,4.59,axle_counter,8.98,1.992,14.926,True,reduce_speed,reduce_speed,False
81.4,17.26,clear,False,94.9,4,cattle_crossing,False,1427,0.9632,CLEAR,True,18.61,vibration,12.72,1.325,17.228,True,proceed_with_caution,proceed_with_caution,False
193.6,0.79,clear,False,88.6,4,cattle_crossing,True,114,,CLEAR,True,10.42,track_circuit,0.24,7.496,0.784,False,reroute,reroute,False
116.8,14.59,fog,False,73.2,5,signal_cable_theft,False,262,0.9717,OCCUPIED,True,0.67,axle_counter,7.49,3.001,14.581,True,reduce_speed,reduce_speed,False
189.0,6.42,clear,False,46.1,6,water_logging,False,891,,CLEAR,False,16.27,track_circuit,2.04,7.144,6.373,False,emergency_stop,emergency_stop,False
70.4,16.81,clear,False,53.1,9,landslide_debris,False,765,,CLEAR,True,17.82,axle_counter,14.33,0.991,16.795,True,emergency_stop,emergency_stop,False
73.4,1.7,clear,False,90.1,3,sensor_miscount,False,762,1.0904,CLEAR,True,22.6,accelerometer,1.39,1.078,1.684,True,proceed_with_caution,proceed_with_caution,False
137.4,11.11,clear,False,78.9,9,landslide_debris,False,182,,OCCUPIED,False,4.29,vibration,4.85,3.776,11.103,True,emergency_stop,emergency_stop,False
86.8,11.06,heavy_rain,False,50.0,4,environmental_false_positive,False,1112,1.0545,CLEAR,False,21.5,accelerometer,7.65,2.411,11.033,True,reduce_speed,reduce_speed,False
73.7,6.66,clear,False,39.3,8,landslide_debris,True,714,,CLEAR,True,17.86,vibration,5.42,1.086,6.645,True,reroute,reroute,False
59.7,19.41,flood,True,84.7,3,cattle_crossing,False,1988,0.8981,CLEAR,True,14.31,axle_counter,19.51,1.212,19.377,True,reduce_speed,reduce_speed,False
56.8,2.32,clear,False,70.3,9,unknown_obstruction,False,1590,0.9,CLEAR,True,6.91,vibration,2.45,0.645,2.295,True,emergency_stop,emergency_stop,False
161.7,2.9,fog,False,97.4,2,cattle_crossing,False,898,0.9743,CLEAR,True,11.72,vibration,1.08,5.752,2.86,False,emergency_stop,emergency_stop,False
88.7,12.96,clear,False,58.5,9,broken_rail,False,1543,,CLEAR,True,5.36,axle_counter,8.77,1.574,12.922,True,emergency_stop,emergency_stop,False
196.7,10.38,clear,False,54.4,4,sensor_miscount,True,1173,,CLEAR,True,18.08,track_circuit,3.17,7.738,10.316,True,reduce_speed,proceed_with_caution,True
73.4,5.44,snow,True,50.4,6,boulder,False,1016,0.988,CLEAR,True,17.74,axle_counter,4.45,2.047,5.419,True,reduce_speed,reduce_speed,False
99.9,6.22,flood,True,63.7,4,sensor_miscount,False,1843,1.0369,OCCUPIED,True,5.19,track_circuit,3.74,3.393,6.169,True,reduce_speed,reduce_speed,False
103.1,3.31,snow,False,52.6,7,unknown_obstruction,True,1196,0.9705,CLEAR,True,6.69,axle_counter,1.93,4.039,3.276,False,reroute,reroute,False
122.5,17.38,clear,False,35.1,5,equipment_failure_ahead,False,992,1.0495,OCCUPIED,False,22.58,track_circuit,8.51,3.001,17.346,True,reduce_speed,reduce_speed,False
179.9,11.48,clear,False,51.8,6,water_logging,False,1155,0.8821,CLEAR,True,12.06,axle_counter,3.83,6.473,11.422,True,reduce_speed,reduce_speed,False
174.4,5.05,fog,True,45.3,6,stranded_vehicle,True,1573,0.9971,CLEAR,True,14.0,track_circuit,1.74,6.691,4.974,False,reroute,reroute,False
46.5,7.99,clear,False,87.1,2,sensor_miscount,True,1496,,CLEAR,False,23.99,track_circuit,10.31,0.432,7.971,True,proceed_with_caution,proceed_with_caution,False
108.4,18.15,fog,False,46.5,2,cattle_crossing,False,1120,1.0351,CLEAR,True,5.57,axle_counter,10.05,2.585,18.116,True,reduce_speed,reduce_speed,False
173.3,17.76,rain,False,62.1,5,fallen_tree,False,394,0.9809,OCCUPIED,True,15.86,track_circuit,6.15,7.809,17.741,True,reduce_speed,reduce_speed,False
45.0,1.57,rain,False,77.1,9,boulder,True,1293,,CLEAR,True,19.46,accelerometer,2.09,0.527,1.554,True,emergency_stop,emergency_stop,False
127.7,13.15,heavy_rain,True,40.4,8,boulder,False,890,,CLEAR,False,8.33,axle_counter,6.18,5.218,13.118,True,reduce_speed,reduce_speed,False
85.2,3.23,fog,False,67.2,3,water_logging,False,1869,0.9765,OCCUPIED,False,8.07,track_circuit,2.27,1.597,3.186,True,reduce_speed,reduce_speed,False
109.0,4.38,clear,False,89.3,6,boulder,True,1822,0.9817,CLEAR,True,22.47,track_circuit,2.41,2.376,4.325,True,reduce_speed,reduce_speed,False
110.1,17.31,clear,False,70.9,7,landslide_debris,True,51,1.1332,OCCUPIED,True,2.94,vibration,9.43,2.424,17.308,True,reroute,reroute,False
105.7,17.92,rain,False,63.8,7,landslide_debris,True,1999,1.0058,OCCUPIED,True,4.36,axle_counter,10.17,2.905,17.861,True,reroute,reroute,False
183.3,1.84,rain,False,88.7,9,unknown_obstruction,True,1807,,CLEAR,True,10.57,axle_counter,0.6,8.736,1.748,False,reroute,reroute,False
128.2,17.5,clear,False,96.3,7,landslide_debris,True,1819,,CLEAR,True,20.06,track_circuit,8.19,3.287,17.435,True,reroute,reroute,False
185.1,14.62,clear,False,87.5,9,landslide_debris,True,1020,1.0387,CLEAR,True,11.65,vibration,4.74,6.852,14.568,True,emergency_stop,emergency_stop,False
157.6,15.56,fog,True,58.6,7,water_logging,False,577,0.9507,OCCUPIED,True,7.13,accelerometer,5.92,5.464,15.535,True,reduce_speed,reduce_speed,False
99.4,15.88,heavy_rain,True,72.8,6,fallen_tree,False,1233,1.0307,CLEAR,True,10.8,track_circuit,9.59,3.162,15.846,True,reduce_speed,reduce_speed,False
121.5,10.24,rain,False,66.9,8,equipment_failure_ahead,False,1772,1.0661,CLEAR,True,11.41,track_circuit,5.06,3.838,10.18,True,reduce_speed,reduce_speed,False
105.4,18.95,clear,False,51.2,8,unknown_obstruction,False,928,0.9947,CLEAR,True,18.31,track_circuit,10.79,2.222,18.923,True,reduce_speed,reduce_speed,False
173.4,4.17,clear,False,60.5,7,water_logging,False,1972,1.0593,CLEAR,True,21.78,track_circuit,1.44,6.014,4.075,False,emergency_stop,emergency_stop,False
74.1,10.2,rain,False,88.0,7,water_logging,False,559,0.9959,CLEAR,True,8.37,vibration,8.26,1.428,10.188,True,reduce_speed,reduce_speed,False
190.1,6.51,clear,False,51.0,5,stranded_vehicle,True,1714,0.9588,CLEAR,False,17.86,accelerometer,2.05,7.228,6.419,False,reroute,reroute,False
135.0,16.48,rain,False,92.3,9,landslide_debris,False,178,0.9001,CLEAR,True,17.68,accelerometer,7.32,4.739,16.473,True,emergency_stop,emergency_stop,False
139.8,1.84,fog,False,99.4,6,fallen_tree,False,1687,1.0165,OCCUPIED,True,19.29,vibration,0.79,4.3,1.774,False,emergency_stop,emergency_stop,False
125.1,8.79,clear,False,51.5,6,boulder,False,1893,1.0178,OCCUPIED,True,14.59,track_circuit,4.22,3.13,8.724,True,reduce_speed,reduce_speed,False
130.9,15.51,clear,False,38.6,8,boulder,True,1420,,CLEAR,True,0.86,accelerometer,7.11,3.427,15.458,True,reduce_speed,reduce_speed,False
148.5,6.38,clear,False,97.0,4,cattle_crossing,False,1267,1.0531,CLEAR,True,16.57,track_circuit,2.58,4.41,6.328,True,proceed_with_caution,proceed_with_caution,False
146.5,4.96,snow,False,42.0,10,landslide_debris,False,852,1.124,CLEAR,False,15.5,track_circuit,2.03,8.156,4.925,False,emergency_stop,emergency_stop,False
78.2,5.4,rain,False,84.0,9,boulder,True,1754,0.9651,CLEAR,True,15.48,vibration,4.14,1.59,5.362,True,emergency_stop,emergency_stop,False
135.3,14.33,clear,False,32.7,1,cattle_crossing,True,297,,CLEAR,True,7.39,track_circuit,6.35,3.661,14.319,True,reduce_speed,reduce_speed,False
100.0,5.88,snow,False,46.5,6,water_logging,False,617,,CLEAR,False,2.9,vibration,3.53,3.8,5.863,True,reduce_speed,reduce_speed,False
143.7,8.17,rain,False,48.2,7,boulder,True,305,1.0558,CLEAR,True,5.14,accelerometer,3.41,5.369,8.158,True,reduce_speed,reduce_speed,False
129.9,11.0,rain,True,50.8,8,landslide_debris,True,592,,CLEAR,True,5.8,vibration,5.08,4.387,10.979,True,reroute,reroute,False
72.9,18.83,snow,True,94.4,7,track_buckling,True,1071,,CLEAR,False,4.75,vibration,15.5,2.019,18.808,True,reroute,reroute,False
158.9,15.93,clear,False,42.3,10,track_buckling,False,705,,CLEAR,True,6.49,track_circuit,6.02,5.05,15.899,True,emergency_stop,emergency_stop,False
115.8,3.87,clear,False,42.2,3,environmental_false_positive,False,870,,CLEAR,True,2.18,track_circuit,2.01,2.682,3.842,True,reduce_speed,reduce_speed,False
130.5,17.69,rain,True,78.4,8,unknown_obstruction,False,500,1.0724,CLEAR,False,7.1,vibration,8.13,4.428,17.672,True,reduce_speed,reduce_speed,False
149.3,16.93,clear,False,96.7,6,water_logging,False,738,0.9068,OCCUPIED,True,24.95,axle_counter,6.8,4.458,16.899,True,reduce_speed,reroute,True
146.2,14.96,fog,False,57.2,6,water_logging,False,1021,0.9192,OCCUPIED,True,13.03,accelerometer,6.14,4.702,14.919,True,reduce_speed,reduce_speed,False
161.1,10.43,clear,False,84.1,3,sensor_miscount,False,467,1.0141,OCCUPIED,True,8.94,track_circuit,3.88,5.191,10.409,True,proceed_with_caution,proceed_with_caution,False
77.0,1.58,clear,False,32.2,4,signal_cable_theft,False,1876,1.0077,OCCUPIED,True,18.15,track_circuit,1.23,1.186,1.54,True,reduce_speed,reduce_speed,False
62.1,14.29,clear,False,87.7,9,track_buckling,False,1800,0.9825,CLEAR,True,12.0,track_circuit,13.81,0.771,14.259,True,emergency_stop,emergency_stop,False
148.7,10.46,clear,False,80.6,6,boulder,True,1759,0.9714,CLEAR,False,1.22,vibration,4.22,4.422,10.387,True,reduce_speed,reduce_speed,False
81.6,6.33,clear,False,92.8,5,water_logging,False,52,0.9487,OCCUPIED,False,13.91,vibration,4.65,1.332,6.329,True,reduce_speed,reduce_speed,False
62.8,0.4,clear,False,74.6,4,cattle_crossing,True,1015,1.0199,CLEAR,True,7.95,accelerometer,0.38,0.789,0.382,False,reroute,reduce_speed,True
65.3,4.77,heavy_rain,False,95.9,8,boulder,False,1601,0.9421,CLEAR,False,14.49,track_circuit,4.38,1.365,4.741,True,reduce_speed,reduce_speed,False
93.5,12.19,clear,False,57.3,8,fallen_tree,True,730,,OCCUPIED,True,4.74,axle_counter,7.82,1.748,12.171,True,reduce_speed,reduce_speed,False
198.7,2.42,clear,False,81.3,4,fallen_tree,True,501,0.9655,CLEAR,True,12.32,track_circuit,0.73,7.896,2.392,False,reroute,reroute,False
69.4,13.18,clear,False,80.8,6,fallen_tree,True,1243,,CLEAR,True,5.24,track_circuit,11.39,0.963,13.156,True,reduce_speed,reduce_speed,False
91.3,16.43,clear,False,48.8,3,cattle_crossing,True,54,,CLEAR,True,7.82,track_circuit,10.8,1.667,16.429,True,reduce_speed,reduce_speed,False
187.7,6.5,clear,False,94.4,5,signal_cable_theft,False,1244,,CLEAR,True,17.34,axle_counter,2.08,7.046,6.435,False,emergency_stop,emergency_stop,False
194.3,1.82,rain,False,84.5,4,cattle_crossing,False,930,0.9402,OCCUPIED,True,6.08,axle_counter,0.56,9.816,1.77,False,emergency_stop,emergency_stop,False
80.5,2.97,clear,False,90.6,8,track_buckling,True,1384,,CLEAR,False,10.72,track_circuit,2.21,1.296,2.939,True,reroute,reroute,False
181.5,7.29,snow,True,55.4,8,boulder,False,1382,1.0467,CLEAR,True,2.29,axle_counter,2.41,12.518,7.22,False,emergency_stop,emergency_stop,False
66.5,16.31,snow,True,88.9,1,environmental_false_positive,False,1094,0.914,CLEAR,True,17.34,vibration,14.72,1.68,16.29,True,reduce_speed,reduce_speed,False
163.0,12.76,clear,False,52.0,2,cattle_crossing,True,1188,1.0872,CLEAR,True,13.7,track_circuit,4.7,5.314,12.706,True,reduce_speed,reduce_speed,False
47.0,17.38,clear,False,97.5,8,landslide_debris,True,102,1.0081,CLEAR,True,20.44,track_circuit,22.19,0.442,17.379,True,reroute,reroute,False
108.0,19.89,clear,False,31.7,4,fallen_tree,True,1964,0.9653,CLEAR,True,13.61,vibration,11.05,2.333,19.831,True,reduce_speed,reduce_speed,False
83.3,4.21,rain,False,73.3,2,environmental_false_positive,False,198,1.0006,CLEAR,True,24.86,vibration,3.03,1.804,4.205,True,proceed_with_caution,proceed_with_caution,False
154.1,13.96,clear,False,37.9,4,sensor_miscount,False,1955,1.0817,OCCUPIED,True,6.41,vibration,5.44,4.749,13.876,True,reduce_speed,reduce_speed,False
47.5,9.44,heavy_rain,False,80.3,7,unknown_obstruction,True,1949,0.8721,OCCUPIED,True,18.68,track_circuit,11.92,0.722,9.414,True,reduce_speed,reduce_speed,False
117.1,9.97,fog,False,55.5,8,broken_rail,False,1450,1.0616,CLEAR,True,11.09,axle_counter,5.11,3.017,9.923,True,reduce_speed,reduce_speed,False
153.0,6.65,heavy_rain,True,90.9,6,water_logging,False,1505,1.0717,CLEAR,True,9.71,accelerometer,2.61,7.491,6.586,False,emergency_stop,emergency_stop,False
52.2,6.98,rain,False,91.1,7,water_logging,True,108,,CLEAR,True,18.42,track_circuit,8.02,0.708,6.978,True,reroute,reroute,False
184.1,13.59,flood,True,55.8,10,track_buckling,False,1900,,CLEAR,True,23.91,axle_counter,4.43,11.524,13.493,True,emergency_stop,emergency_stop,False
