train_speed_kmh,distance_to_obstacle_km,environmental_condition,weather_alert,severity_score,obstruction_type,alternative_route_available,communication_latency_ms,signal_quality_percent,sensor_type,axle_balance,ahead_section_status,known_train_schedule,distance_from_station_km,create_repair_defect,corridor,action
150,15.696,heavy_rain,True,5,stranded_vehicle,False,4845,81,axle_counter,0.0,CLEAR,True,11.23,False,DEL-AGRA,reduce_speed
176,13.116,flood,False,2,fallen_tree,True,1715,60,axle_counter,37.95,CLEAR,False,38.663,False,KOL-HOW,proceed_with_caution
168,19.179,rain,False,1,track_buckling,False,2263,73,axle_counter,0.0,OCCUPIED,True,9.823,False,CHN-BGLR,proceed_with_caution
116,16.767,rain,False,10,environmental_false_positive,True,2439,44,accelerometer,0.0,CLEAR,True,37.403,False,HYB-SEC,reduce_speed
100,7.908,rain,True,5,environmental_false_positive,True,909,23,accelerometer,70.25,OCCUPIED,True,4.422,False,DEL-AGRA,reroute
102,4.369,flood,True,2,boulder,False,890,21,vibration,0.0,CLEAR,False,12.345,False,HYB-SEC,reduce_speed
104,5.444,clear,True,5,environmental_false_positive,False,3958,84,axle_counter,95.7,CLEAR,True,2.28,False,KOL-HOW,proceed_with_caution
63,17.3,clear,False,3,boulder,False,4469,11,track_circuit,40.05,CLEAR,False,33.146,True,DEL-AGRA,proceed_with_caution
86,17.873,rain,True,5,cattle_crossing,False,985,51,track_circuit,0.0,OCCUPIED,True,12.322,True,MUM-PUNE,proceed_with_caution
129,6.047,flood,True,3,landslide_debris,True,1627,9,accelerometer,6.14,CLEAR,True,24.283,False,HYB-SEC,proceed_with_caution
142,1.175,flood,True,5,unknown_obstruction,False,4069,14,axle_counter,0.0,CLEAR,True,42.38,True,MUM-PUNE,proceed_with_caution
46,3.231,rain,False,5,environmental_false_positive,True,763,15,axle_counter,84.04,OCCUPIED,True,6.836,False,DEL-AGRA,reroute
156,9.529,heavy_rain,True,5,stranded_vehicle,False,1546,77,track_circuit,0.0,CLEAR,True,15.083,False,CHN-BGLR,reduce_speed
118,3.386,heavy_rain,False,2,stranded_vehicle,False,633,90,axle_counter,8.24,CLEAR,True,29.841,False,MUM-PUNE,proceed_with_caution
109,16.283,rain,True,10,track_buckling,False,4080,94,vibration,0.0,CLEAR,True,24.328,False,CHN-BGLR,emergency_stop
115,10.412,heavy_rain,False,4,cattle_crossing,False,4160,72,axle_counter,0.0,CLEAR,True,31.433,False,CHN-BGLR,proceed_with_caution
147,4.164,flood,True,5,track_buckling,False,1519,57,track_circuit,45.57,CLEAR,False,18.081,False,KOL-HOW,proceed_with_caution
50,13.267,clear,True,7,environmental_false_positive,False,921,28,track_circuit,98.68,CLEAR,False,21.049,True,DEL-AGRA,reduce_speed
71,17.539,heavy_rain,True,6,cattle_crossing,False,4921,7,vibration,0.0,CLEAR,True,0.385,False,MUM-PUNE,reduce_speed
134,17.404,clear,False,3,track_buckling,False,1492,22,axle_counter,28.39,CLEAR,False,26.3,False,HYB-SEC,proceed_with_caution
45,5.458,clear,True,6,stranded_vehicle,False,958,29,vibration,0.0,OCCUPIED,False,17.351,True,KOL-HOW,reduce_speed
158,18.553,flood,True,6,sensor_miscount,True,72,55,vibration,11.77,OCCUPIED,True,2.047,False,HYB-SEC,reroute
183,0.344,clear,True,8,boulder,False,2708,31,vibration,7.72,OCCUPIED,True,38.106,False,DEL-AGRA,emergency_stop
165,11.113,clear,False,4,environmental_false_positive,True,308,22,track_circuit,0.0,CLEAR,True,17.218,False,HYB-SEC,proceed_with_caution
103,9.293,flood,True,2,track_buckling,True,3652,32,axle_counter,82.2,CLEAR,True,40.716,False,KOL-HOW,proceed_with_caution
196,11.443,snow,False,1,equipment_failure_ahead,True,4727,94,track_circuit,83.41,CLEAR,True,14.902,False,HYB-SEC,proceed_with_caution
48,7.545,heavy_rain,False,4,cattle_crossing,False,1923,57,vibration,0.0,CLEAR,True,22.208,True,MUM-PUNE,proceed_with_caution
121,11.755,heavy_rain,True,3,fallen_tree,False,4204,35,axle_counter,47.89,CLEAR,True,30.643,False,KOL-HOW,reduce_speed
172,17.194,snow,True,7,equipment_failure_ahead,True,2320,86,axle_counter,0.0,OCCUPIED,True,15.074,True,DEL-AGRA,reduce_speed
77,6.156,rain,False,4,cattle_crossing,False,2693,68,vibration,31.53,OCCUPIED,True,1.44,True,CHN-BGLR,proceed_with_caution
86,5.551,rain,True,2,equipment_failure_ahead,True,1192,79,vibration,67.57,CLEAR,False,42.416,False,HYB-SEC,proceed_with_caution
144,4.527,clear,True,8,track_buckling,False,3223,23,track_circuit,0.0,CLEAR,False,30.012,False,DEL-AGRA,reduce_speed
183,18.552,rain,True,2,environmental_false_positive,True,1452,51,accelerometer,60.41,OCCUPIED,False,19.811,False,KOL-HOW,proceed_with_caution
76,16.78,flood,True,5,stranded_vehicle,False,2945,0,axle_counter,15.12,CLEAR,True,5.312,False,MUM-PUNE,proceed_with_caution
170,12.084,heavy_rain,True,2,landslide_debris,False,1515,90,vibration,43.03,CLEAR,False,18.829,False,KOL-HOW,reduce_speed
139,7.078,clear,False,1,broken_rail,False,1178,29,track_circuit,28.57,OCCUPIED,False,6.836,False,CHN-BGLR,proceed_with_caution
181,15.368,rain,True,4,broken_rail,False,2017,56,track_circuit,0.0,CLEAR,False,17.637,False,DEL-AGRA,proceed_with_caution
172,8.558,fog,True,5,landslide_debris,False,3867,82,accelerometer,0.0,OCCUPIED,True,4.327,False,KOL-HOW,reduce_speed
63,15.943,clear,False,3,fallen_tree,True,942,50,accelerometer,62.61,CLEAR,True,23.891,False,KOL-HOW,proceed_with_caution
169,2.462,clear,False,3,track_buckling,False,4243,92,vibration,64.71,CLEAR,False,4.189,False,MUM-PUNE,proceed_with_caution
55,0.578,clear,False,5,water_logging,False,2022,72,axle_counter,0.0,CLEAR,True,17.229,False,HYB-SEC,proceed_with_caution
98,2.536,rain,True,9,unknown_obstruction,True,4031,84,axle_counter,80.14,CLEAR,True,44.119,False,MUM-PUNE,reduce_speed
69,1.967,clear,True,7,cattle_crossing,False,1350,89,accelerometer,0.0,CLEAR,False,43.841,False,KOL-HOW,reduce_speed
91,19.868,clear,False,4,equipment_failure_ahead,False,4015,46,accelerometer,31.4,CLEAR,False,13.009,False,KOL-HOW,proceed_with_caution
116,16.283,clear,False,6,boulder,True,3342,80,axle_counter,31.49,CLEAR,False,20.94,False,KOL-HOW,reduce_speed
58,17.327,clear,False,6,cattle_crossing,False,1479,76,axle_counter,0.0,CLEAR,True,10.776,False,KOL-HOW,reduce_speed
192,2.205,clear,False,7,water_logging,False,1534,18,axle_counter,29.27,CLEAR,False,34.479,False,DEL-AGRA,reduce_speed
171,14.461,rain,True,7,water_logging,True,4267,37,track_circuit,0.0,CLEAR,True,6.698,False,HYB-SEC,reduce_speed
81,15.483,flood,True,6,track_buckling,False,4658,89,vibration,31.67,CLEAR,False,22.263,False,CHN-BGLR,reduce_speed
178,8.527,fog,True,2,track_buckling,False,1251,3,track_circuit,89.13,CLEAR,True,19.385,False,HYB-SEC,reduce_speed
99,8.457,flood,True,5,landslide_debris,False,4183,21,accelerometer,0.0,CLEAR,True,42.591,False,KOL-HOW,proceed_with_caution
156,17.534,clear,False,1,water_logging,False,2303,72,track_circuit,0.0,CLEAR,True,38.18,True,HYB-SEC,proceed_with_caution
45,1.549,rain,False,4,boulder,False,4356,91,track_circuit,0.0,CLEAR,True,25.479,False,DEL-AGRA,proceed_with_caution
60,5.637,fog,True,2,cattle_crossing,False,4179,43,track_circuit,68.71,CLEAR,True,5.151,False,MUM-PUNE,reduce_speed
135,10.114,rain,True,6,landslide_debris,True,3313,66,vibration,38.14,CLEAR,False,22.54,False,DEL-AGRA,reduce_speed
84,17.772,heavy_rain,False,6,cattle_crossing,False,4328,88,axle_counter,0.0,CLEAR,True,25.798,False,HYB-SEC,reduce_speed
190,11.426,clear,False,4,water_logging,False,4280,25,axle_counter,0.0,CLEAR,True,16.042,True,HYB-SEC,proceed_with_caution
136,12.872,clear,True,4,water_logging,False,1238,69,vibration,0.0,OCCUPIED,True,29.663,False,MUM-PUNE,proceed_with_caution
81,1.885,rain,False,6,water_logging,False,555,87,vibration,53.94,OCCUPIED,True,24.244,False,DEL-AGRA,emergency_stop
46,3.032,snow,True,3,broken_rail,True,3157,55,axle_counter,0.0,CLEAR,False,35.506,True,MUM-PUNE,reduce_speed
121,8.529,rain,False,1,signal_cable_theft,False,1570,0,accelerometer,0.0,CLEAR,False,11.188,False,MUM-PUNE,proceed_with_caution
165,9.118,snow,False,6,boulder,False,4116,37,axle_counter,31.9,CLEAR,False,9.921,False,DEL-AGRA,proceed_with_caution
57,16.546,clear,False,4,fallen_tree,True,2387,62,axle_counter,0.0,CLEAR,True,42.438,False,CHN-BGLR,proceed_with_caution
154,18.694,clear,False,6,broken_rail,True,2998,90,accelerometer,34.99,CLEAR,True,14.8,False,CHN-BGLR,reduce_speed
118,15.58,clear,True,6,water_logging,True,2316,17,accelerometer,68.22,CLEAR,True,10.015,False,MUM-PUNE,reduce_speed
111,4.878,heavy_rain,False,1,landslide_debris,False,2340,61,axle_counter,0.0,CLEAR,False,29.337,True,KOL-HOW,emergency_stop
62,7.939,clear,False,3,landslide_debris,True,277,17,accelerometer,0.0,CLEAR,False,45.487,False,HYB-SEC,proceed_with_caution
126,5.78,clear,False,3,broken_rail,False,4926,23,track_circuit,28.37,CLEAR,True,12.607,False,HYB-SEC,proceed_with_caution
144,17.061,flood,False,3,track_buckling,True,1711,11,accelerometer,69.27,CLEAR,True,25.922,False,HYB-SEC,proceed_with_caution
196,18.033,snow,False,5,track_buckling,True,332,4,axle_counter,2.08,CLEAR,True,33.327,False,DEL-AGRA,reroute
188,15.314,heavy_rain,True,7,broken_rail,False,3292,83,axle_counter,0.0,OCCUPIED,True,21.04,False,MUM-PUNE,reduce_speed
96,16.236,fog,True,2,unknown_obstruction,True,439,67,axle_counter,6.6,CLEAR,False,40.477,False,HYB-SEC,reduce_speed
104,6.718,clear,False,2,signal_cable_theft,False,4926,96,axle_counter,0.0,CLEAR,True,46.173,False,CHN-BGLR,proceed_with_caution
151,7.878,clear,False,6,signal_cable_theft,False,684,17,axle_counter,67.44,CLEAR,True,49.207,False,KOL-HOW,reduce_speed
110,15.382,flood,False,7,unknown_obstruction,True,733,4,vibration,0.0,CLEAR,False,0.418,False,CHN-BGLR,reduce_speed
173,5.804,heavy_rain,True,5,boulder,False,1156,85,accelerometer,60.64,OCCUPIED,False,17.799,True,DEL-AGRA,reduce_speed
167,13.802,rain,True,5,cattle_crossing,False,1036,84,axle_counter,0.0,CLEAR,True,33.24,False,DEL-AGRA,proceed_with_caution
86,9.198,rain,True,6,track_buckling,False,3573,56,track_circuit,0.0,CLEAR,True,47.48,False,KOL-HOW,reduce_speed
199,13.52,heavy_rain,False,9,landslide_debris,False,4767,74,axle_counter,0.0,CLEAR,True,23.831,False,CHN-BGLR,emergency_stop
171,7.604,heavy_rain,True,7,signal_cable_theft,False,4369,3,vibration,0.0,OCCUPIED,False,14.545,False,DEL-AGRA,reduce_speed
129,9.657,snow,True,5,track_buckling,False,2897,50,vibration,80.14,CLEAR,True,48.85,False,DEL-AGRA,reduce_speed
56,0.087,fog,False,4,sensor_miscount,False,1492,66,accelerometer,56.12,CLEAR,True,2.489,False,DEL-AGRA,proceed_with_caution
49,2.47,heavy_rain,False,3,environmental_false_positive,True,4164,50,track_circuit,0.0,CLEAR,False,20.075,False,KOL-HOW,proceed_with_caution
103,17.02,clear,False,3,boulder,False,138,49,axle_counter,0.0,OCCUPIED,True,9.778,False,KOL-HOW,proceed_with_caution
153,2.778,flood,False,5,water_logging,True,2371,3,vibration,0.0,OCCUPIED,False,15.254,False,HYB-SEC,reroute
171,5.114,rain,False,5,broken_rail,False,2974,82,vibration,25.32,CLEAR,True,3.279,False,CHN-BGLR,proceed_with_caution
152,7.079,flood,False,3,unknown_obstruction,False,4160,25,vibration,0.0,CLEAR,False,32.746,False,MUM-PUNE,proceed_with_caution
100,8.684,snow,True,4,water_logging,True,250,84,accelerometer,47.28,CLEAR,True,30.447,False,CHN-BGLR,reduce_speed
100,13.138,heavy_rain,False,4,unknown_obstruction,False,4901,88,vibration,0.0,CLEAR,False,39.522,False,DEL-AGRA,proceed_with_caution
197,3.497,fog,True,5,unknown_obstruction,False,428,58,axle_counter,0.0,CLEAR,True,22.342,False,CHN-BGLR,reduce_speed
196,6.295,snow,False,8,environmental_false_positive,False,49,30,track_circuit,0.0,CLEAR,False,5.497,True,MUM-PUNE,reduce_speed
121,19.849,fog,True,3,signal_cable_theft,True,1728,43,axle_counter,0.0,OCCUPIED,True,38.589,False,MUM-PUNE,reduce_speed
129,3.762,snow,False,6,boulder,True,1967,84,vibration,57.61,OCCUPIED,True,17.898,False,KOL-HOW,reduce_speed
142,18.122,rain,False,4,unknown_obstruction,True,2987,63,axle_counter,52.85,CLEAR,True,4.012,False,CHN-BGLR,proceed_with_caution
65,11.692,snow,True,2,environmental_false_positive,False,2503,44,vibration,0.0,CLEAR,True,46.19,False,CHN-BGLR,reduce_speed
151,9.113,snow,True,4,boulder,False,1160,11,vibration,83.05,OCCUPIED,False,38.125,False,CHN-BGLR,reduce_speed
153,0.575,clear,True,2,equipment_failure_ahead,False,3223,20,track_circuit,0.0,CLEAR,True,30.175,False,DEL-AGRA,proceed_with_caution
198,6.721,clear,True,6,landslide_debris,False,276,91,vibration,0.0,OCCUPIED,True,33.859,False,CHN-BGLR,reduce_speed
89,19.045,snow,True,7,equipment_failure_ahead,False,4565,67,track_circuit,30.86,OCCUPIED,True,14.588,True,MUM-PUNE,reduce_speed
147,5.956,snow,True,6,signal_cable_theft,True,1955,13,axle_counter,25.54,CLEAR,True,18.93,True,HYB-SEC,reduce_speed
119,11.809,fog,False,6,fallen_tree,False,4280,90,axle_counter,0.0,CLEAR,True,11.251,False,DEL-AGRA,reduce_speed
194,9.676,snow,True,6,water_logging,True,1214,87,track_circuit,94.87,CLEAR,True,39.113,False,DEL-AGRA,reduce_speed
86,10.185,clear,False,3,sensor_miscount,True,448,93,accelerometer,0.0,CLEAR,True,12.309,False,DEL-AGRA,proceed_with_caution
162,8.703,rain,True,7,water_logging,True,4219,87,accelerometer,48.73,CLEAR,True,29.743,False,DEL-AGRA,reduce_speed
110,5.483,clear,True,7,track_buckling,True,3100,95,axle_counter,0.0,OCCUPIED,False,15.484,False,DEL-AGRA,reduce_speed
147,9.052,rain,True,3,equipment_failure_ahead,True,79,77,axle_counter,27.31,CLEAR,True,3.44,False,MUM-PUNE,proceed_with_caution
174,1.925,rain,True,3,signal_cable_theft,False,3666,22,track_circuit,4.85,CLEAR,True,18.765,True,KOL-HOW,proceed_with_caution
105,10.708,clear,False,4,fallen_tree,True,4517,94,axle_counter,0.0,OCCUPIED,True,26.149,False,CHN-BGLR,proceed_with_caution
105,10.749,snow,False,6,environmental_false_positive,False,3933,31,accelerometer,60.02,OCCUPIED,True,15.313,False,CHN-BGLR,reduce_speed
135,2.588,clear,True,6,equipment_failure_ahead,True,3892,1,accelerometer,0.0,CLEAR,True,39.714,False,HYB-SEC,reduce_speed
91,4.334,rain,True,4,equipment_failure_ahead,True,4795,96,track_circuit,62.22,CLEAR,False,21.016,False,HYB-SEC,proceed_with_caution
74,12.001,rain,True,5,fallen_tree,False,962,88,accelerometer,75.01,CLEAR,True,5.328,False,CHN-BGLR,proceed_with_caution
101,18.799,rain,True,5,broken_rail,True,4470,67,accelerometer,0.0,CLEAR,True,34.37,False,KOL-HOW,reroute
122,5.942,flood,True,4,broken_rail,False,1799,0,vibration,0.0,CLEAR,True,38.957,False,MUM-PUNE,proceed_with_caution
92,5.91,clear,True,6,signal_cable_theft,False,1707,53,vibration,47.92,CLEAR,True,48.848,False,HYB-SEC,reduce_speed
100,7.548,flood,True,9,landslide_debris,True,4444,28,accelerometer,0.0,CLEAR,True,42.147,False,HYB-SEC,reduce_speed
82,15.589,fog,False,8,boulder,False,1383,61,track_circuit,0.0,CLEAR,True,13.211,False,MUM-PUNE,reduce_speed
160,3.407,clear,False,4,boulder,False,177,11,track_circuit,44.64,CLEAR,False,24.023,False,HYB-SEC,proceed_with_caution
178,13.123,snow,False,5,stranded_vehicle,False,3686,79,track_circuit,0.0,CLEAR,True,13.958,False,KOL-HOW,proceed_with_caution
69,11.058,rain,True,2,landslide_debris,False,4044,27,vibration,0.0,CLEAR,True,41.455,True,CHN-BGLR,proceed_with_caution
135,8.973,rain,True,7,cattle_crossing,True,4898,39,accelerometer,0.0,CLEAR,False,10.563,False,HYB-SEC,reduce_speed
58,7.839,flood,False,3,landslide_debris,True,1707,82,track_circuit,49.96,OCCUPIED,True,39.767,False,DEL-AGRA,proceed_with_caution
94,8.432,snow,True,7,boulder,False,4326,42,vibration,0.0,CLEAR,True,2.814,False,MUM-PUNE,reduce_speed
140,10.318,fog,True,3,unknown_obstruction,False,1930,87,track_circuit,15.31,OCCUPIED,True,31.606,True,KOL-HOW,reduce_speed
72,8.759,flood,True,7,unknown_obstruction,False,2653,71,track_circuit,62.94,OCCUPIED,False,44.902,False,DEL-AGRA,reduce_speed
93,8.116,flood,True,6,cattle_crossing,True,4910,33,vibration,0.0,OCCUPIED,True,15.917,True,CHN-BGLR,reduce_speed
107,0.174,clear,False,5,cattle_crossing,False,2776,99,track_circuit,65.06,CLEAR,True,44.096,False,CHN-BGLR,proceed_with_caution
53,11.248,clear,False,6,track_buckling,False,3785,61,axle_counter,0.0,CLEAR,True,3.327,False,HYB-SEC,reduce_speed
160,0.576,flood,False,2,environmental_false_positive,True,2416,1,axle_counter,0.0,CLEAR,False,47.255,True,HYB-SEC,proceed_with_caution
103,16.215,snow,True,6,fallen_tree,True,1932,55,vibration,0.0,CLEAR,True,32.441,False,KOL-HOW,reduce_speed
186,17.452,snow,True,6,environmental_false_positive,True,2299,31,vibration,0.73,CLEAR,True,44.722,True,HYB-SEC,reduce_speed
131,8.331,clear,True,6,sensor_miscount,True,2540,63,vibration,0.0,OCCUPIED,True,15.996,False,MUM-PUNE,reduce_speed
68,13.688,rain,False,5,track_buckling,False,633,85,track_circuit,0.0,CLEAR,True,13.358,False,HYB-SEC,proceed_with_caution
89,4.837,clear,False,4,sensor_miscount,False,3478,76,axle_counter,77.54,CLEAR,True,4.664,False,DEL-AGRA,proceed_with_caution
94,12.177,heavy_rain,True,6,fallen_tree,False,2513,16,vibration,0.0,CLEAR,True,33.667,False,MUM-PUNE,reduce_speed
121,13.491,clear,False,3,fallen_tree,True,3881,47,track_circuit,93.91,CLEAR,True,36.583,False,KOL-HOW,proceed_with_caution
108,14.549,clear,True,8,track_buckling,False,2824,2,accelerometer,26.9,OCCUPIED,True,43.098,True,HYB-SEC,reduce_speed
140,12.176,flood,False,8,environmental_false_positive,False,2047,72,accelerometer,80.67,CLEAR,True,30.047,False,CHN-BGLR,reduce_speed
162,2.492,clear,False,3,landslide_debris,False,4832,43,vibration,13.64,CLEAR,True,14.24,False,CHN-BGLR,proceed_with_caution
156,8.594,heavy_rain,True,6,stranded_vehicle,False,3357,89,track_circuit,0.0,OCCUPIED,False,21.662,True,KOL-HOW,reduce_speed
65,0.526,flood,False,7,stranded_vehicle,False,3680,13,vibration,39.22,CLEAR,False,0.003,False,HYB-SEC,emergency_stop
50,13.724,rain,True,6,stranded_vehicle,False,1490,26,vibration,69.43,CLEAR,True,21.747,False,DEL-AGRA,reduce_speed
116,6.484,flood,False,6,equipment_failure_ahead,False,4733,29,accelerometer,0.0,CLEAR,False,45.06,False,HYB-SEC,reduce_speed
182,11.757,rain,False,7,boulder,False,282,16,vibration,0.0,CLEAR,False,49.95,False,MUM-PUNE,reduce_speed
122,10.283,flood,False,6,equipment_failure_ahead,False,4247,82,vibration,57.3,OCCUPIED,False,33.559,True,HYB-SEC,reduce_speed
66,0.435,clear,True,7,broken_rail,False,3101,76,vibration,0.0,CLEAR,True,46.033,False,MUM-PUNE,emergency_stop
170,9.193,flood,True,6,landslide_debris,False,3182,41,accelerometer,0.0,OCCUPIED,True,15.202,False,HYB-SEC,reduce_speed
198,7.55,heavy_rain,False,3,boulder,False,1243,25,axle_counter,37.08,CLEAR,False,37.139,True,MUM-PUNE,proceed_with_caution
122,5.599,flood,True,5,cattle_crossing,True,3397,17,accelerometer,24.5,CLEAR,True,2.057,False,HYB-SEC,reroute
171,5.299,heavy_rain,True,7,water_logging,False,2359,83,axle_counter,94.09,CLEAR,True,9.513,False,KOL-HOW,reduce_speed
106,9.524,snow,True,5,stranded_vehicle,True,1241,2,accelerometer,42.13,CLEAR,True,17.537,False,DEL-AGRA,reduce_speed
98,13.035,rain,True,6,landslide_debris,False,391,73,vibration,73.85,CLEAR,True,25.312,False,KOL-HOW,reduce_speed
179,19.664,rain,False,6,cattle_crossing,False,2811,23,axle_counter,0.0,OCCUPIED,True,1.595,False,DEL-AGRA,reduce_speed
164,0.578,clear,False,6,boulder,True,2021,39,vibration,0.0,CLEAR,True,29.893,False,CHN-BGLR,emergency_stop
67,10.952,flood,False,4,fallen_tree,False,3678,100,vibration,0.0,CLEAR,True,22.434,False,HYB-SEC,proceed_with_caution
175,9.737,fog,True,6,unknown_obstruction,False,3285,85,accelerometer,0.0,OCCUPIED,True,18.643,True,CHN-BGLR,reduce_speed
140,0.336,heavy_rain,False,2,unknown_obstruction,True,1916,88,axle_counter,0.0,CLEAR,True,21.141,False,DEL-AGRA,proceed_with_caution
106,12.463,snow,True,8,boulder,True,2914,8,axle_counter,87.57,CLEAR,True,15.376,False,MUM-PUNE,reduce_speed
109,9.076,snow,False,4,stranded_vehicle,False,2487,16,track_circuit,18.8,CLEAR,True,44.86,False,MUM-PUNE,proceed_with_caution
174,9.617,clear,True,4,boulder,False,3338,52,vibration,92.57,CLEAR,True,4.509,False,KOL-HOW,proceed_with_caution
47,2.827,fog,True,3,cattle_crossing,False,4388,10,vibration,21.0,CLEAR,True,24.448,False,KOL-HOW,reduce_speed
59,16.177,snow,True,6,environmental_false_positive,False,632,21,accelerometer,0.0,CLEAR,True,31.042,False,MUM-PUNE,reduce_speed
101,6.221,clear,False,5,signal_cable_theft,False,346,93,track_circuit,0.0,OCCUPIED,False,9.454,True,HYB-SEC,proceed_with_caution
85,2.056,clear,False,4,broken_rail,False,1993,97,track_circuit,0.0,CLEAR,True,7.737,False,KOL-HOW,proceed_with_caution
147,1.762,clear,True,4,environmental_false_positive,False,1613,6,track_circuit,0.0,CLEAR,False,14.842,False,HYB-SEC,proceed_with_caution
57,12.333,fog,False,5,sensor_miscount,False,2572,40,accelerometer,40.68,CLEAR,False,16.277,False,DEL-AGRA,proceed_with_caution
92,11.953,fog,True,5,sensor_miscount,False,4908,34,vibration,15.27,CLEAR,True,30.906,False,DEL-AGRA,proceed_with_caution
142,19.644,flood,True,6,landslide_debris,True,4322,81,axle_counter,16.0,CLEAR,False,20.225,True,HYB-SEC,reduce_speed
